generation,s0d0,s0d1,s0d2,s0d3,s1d0,s1d1,s1d2,s1d3,s2d0,s2d1,s2d2,s2d3,s3d0,s3d1,s3d2,s3d3,s4d0,s4d1,s4d2,s4d3,s5d0,s5d1,s5d2,s5d3,jsd_sym0,jsd_sym1,jsd_sym2,jsd_sym3,jsd_sym4,jsd_sym5,trajectory_jsd,contrast_01,contrast_02,contrast_03,contrast_04,contrast_05,contrast_12,contrast_13,contrast_14,contrast_15,contrast_23,contrast_24,contrast_25,contrast_34,contrast_35,contrast_45
61030,221982,70618,0,0,11188,4386,0,0,150048,55621,0,0,158600,60491,0,0,54788,20952,0,0,13245,4537,0,0,0.3800,0.3343,0.3284,0.3120,0.3345,0.2829,0.0042,0.0011,0.0006,0.0008,0.0008,0.0001,0.0001,0.0000,0.0000,0.0004,0.0000,0.0000,0.0002,0.0000,0.0003,0.0003
61040,219958,73431,17,0,16254,5880,0,0,157900,56555,18,0,163743,65402,27,0,47446,18838,3,0,8563,3154,0,0,0.3549,0.3282,0.3143,0.2933,0.3148,0.2732,0.0001,0.0002,0.0001,0.0008,0.0007,0.0003,0.0000,0.0003,0.0002,0.0000,0.0003,0.0003,0.0000,0.0000,0.0002,0.0002
61050,216520,29133,0,0,24517,3882,0,0,190522,29466,0,0,237635,37471,0,0,53692,8741,0,0,7029,902,0,0,0.3649,0.3300,0.3163,0.2946,0.3098,0.2732,0.0157,0.0004,0.0003,0.0003,0.0005,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0005,0.0000,0.0006,0.0008
61060,216945,38359,0,0,24499,4471,0,0,179107,35634,0,0,225286,44333,0,0,65522,13719,0,0,6613,1063,0,0,0.3728,0.3377,0.3341,0.3041,0.3330,0.2732,0.0008,0.0000,0.0002,0.0002,0.0005,0.0001,0.0001,0.0001,0.0003,0.0003,0.0000,0.0000,0.0007,0.0001,0.0007,0.0011
61070,236918,38367,0,0,20621,3704,0,0,174860,31241,0,0,233315,42717,0,0,59718,11356,0,0,9580,1498,0,0,0.3818,0.3466,0.3332,0.3202,0.3299,0.2757,0.0001,0.0002,0.0001,0.0002,0.0004,0.0000,0.0000,0.0000,0.0001,0.0003,0.0000,0.0001,0.0003,0.0000,0.0004,0.0006
61080,218595,44760,0,0,19545,4778,0,0,170485,40113,0,0,201130,48843,0,0,66469,15566,0,0,8873,1532,0,0,0.3786,0.3345,0.3268,0.3104,0.3300,0.2828,0.0010,0.0006,0.0004,0.0005,0.0003,0.0005,0.0000,0.0000,0.0000,0.0021,0.0000,0.0000,0.0017,0.0000,0.0020,0.0016
61090,174494,73087,0,0,15195,6990,0,0,149353,67379,0,0,181193,85703,0,0,50180,24499,0,0,7342,3128,0,0,0.3690,0.3356,0.3182,0.3073,0.3350,0.2946,0.0117,0.0002,0.0001,0.0004,0.0006,0.0000,0.0000,0.0000,0.0001,0.0002,0.0001,0.0002,0.0001,0.0000,0.0003,0.0005
61100,180262,55785,0,0,16705,6756,0,0,164731,56125,0,0,199274,70078,0,0,57717,22071,0,0,10037,3370,0,0,0.3687,0.3340,0.3168,0.3145,0.3345,0.2726,0.0016,0.0017,0.0002,0.0004,0.0011,0.0002,0.0007,0.0005,0.0001,0.0009,0.0000,0.0003,0.0000,0.0002,0.0001,0.0004
61110,181572,52692,0,0,22797,7203,0,0,167691,51176,0,0,197410,61020,0,0,70284,22910,0,0,12728,3747,0,0,0.3679,0.3398,0.3146,0.3050,0.3336,0.2877,0.0005,0.0002,0.0001,0.0001,0.0003,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000,0.0001,0.0001,0.0002
61120,188209,56859,0,0,23586,8171,0,0,163668,54669,0,0,190359,67115,0,0,54319,19448,0,0,10043,2959,0,0,0.3715,0.3335,0.3148,0.3012,0.3205,0.2817,0.0002,0.0004,0.0002,0.0006,0.0007,0.0000,0.0000,0.0000,0.0000,0.0006,0.0001,0.0001,0.0004,0.0000,0.0007,0.0009
61130,139701,87287,0,0,14420,11942,0,0,119572,88918,0,0,151567,110537,0,0,38271,32158,0,0,6841,4919,0,0,0.3618,0.3349,0.3046,0.2968,0.3151,0.2873,0.0180,0.0024,0.0009,0.0007,0.0027,0.0006,0.0004,0.0005,0.0000,0.0006,0.0000,0.0005,0.0000,0.0006,0.0000,0.0007
61140,201281,47575,0,0,25207,5817,0,0,162773,39842,0,0,203750,51309,0,0,64085,16405,0,0,12716,2509,0,0,0.3708,0.3538,0.3226,0.3054,0.3265,0.2940,0.0336,0.0000,0.0000,0.0001,0.0001,0.0006,0.0001,0.0001,0.0002,0.0004,0.0000,0.0000,0.0009,0.0000,0.0011,0.0013
61150,215719,55606,0,0,17338,4846,0,0,153395,43242,0,0,187479,52504,0,0,54427,15662,0,0,9727,2452,0,0,0.3779,0.3527,0.3231,0.3146,0.3304,0.3012,0.0005,0.0001,0.0002,0.0001,0.0003,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0003,0.0000,0.0002,0.0004
61160,222267,89774,0,0,22330,10291,0,0,135217,55906,0,0,159280,71866,0,0,47802,21401,0,0,9078,3718,0,0,0.3934,0.3780,0.3251,0.3335,0.3539,0.3295,0.0050,0.0005,0.0000,0.0003,0.0003,0.0000,0.0003,0.0000,0.0000,0.0004,0.0002,0.0002,0.0000,0.0000,0.0002,0.0002
61170,178200,124222,118,0,17314,12183,10,0,100159,84880,81,0,123233,107048,82,0,34847,31237,29,0,8012,5090,7,0,0.4060,0.3730,0.3263,0.3424,0.3613,0.3447,0.0102,0.0000,0.0012,0.0015,0.0019,0.0003,0.0011,0.0014,0.0018,0.0003,0.0000,0.0001,0.0025,0.0000,0.0030,0.0036
61180,293706,49969,0,0,21468,4547,0,0,180732,36506,0,0,160545,30928,0,0,45134,9026,0,0,13178,2430,0,0,0.3560,0.3490,0.3029,0.2902,0.3178,0.2930,0.0462,0.0008,0.0005,0.0003,0.0004,0.0001,0.0000,0.0002,0.0001,0.0003,0.0000,0.0000,0.0001,0.0000,0.0000,0.0001
61190,197620,101490,0,0,24330,15440,0,0,126587,80889,0,0,115573,73121,0,0,40457,25993,0,0,10592,5923,0,0,0.3940,0.3719,0.3195,0.3300,0.3521,0.3358,0.0297,0.0013,0.0014,0.0013,0.0015,0.0002,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0005,0.0000,0.0004,0.0006
61200,243687,52998,0,0,23656,5929,0,0,185352,43873,0,0,159236,39666,0,0,55134,13079,0,0,14627,3224,0,0,0.3627,0.3436,0.3013,0.3004,0.3157,0.3071,0.0215,0.0004,0.0001,0.0004,0.0001,0.0000,0.0001,0.0000,0.0001,0.0003,0.0001,0.0000,0.0001,0.0000,0.0003,0.0001
61210,262361,45011,0,0,22263,4750,0,0,197798,40377,0,0,150279,30552,0,0,68532,14453,0,0,23313,3831,0,0,0.3576,0.3433,0.3071,0.3035,0.3215,0.2862,0.0007,0.0008,0.0005,0.0005,0.0007,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,0.0008,0.0000,0.0007,0.0010
61220,235364,75315,0,0,28002,10133,0,0,168608,63217,0,0,119563,43175,0,0,70810,27186,0,0,14215,4375,0,0,0.3619,0.3471,0.3061,0.2969,0.3294,0.2955,0.0072,0.0004,0.0006,0.0003,0.0008,0.0000,0.0000,0.0000,0.0001,0.0006,0.0000,0.0000,0.0009,0.0001,0.0006,0.0012
61230,193484,83337,0,0,32332,17393,0,0,152707,81744,0,0,111091,58350,0,0,63026,35619,0,0,8205,4183,0,0,0.3600,0.3512,0.3089,0.2998,0.3201,0.2845,0.0040,0.0014,0.0013,0.0011,0.0020,0.0008,0.0000,0.0000,0.0001,0.0001,0.0000,0.0001,0.0001,0.0002,0.0000,0.0003
61240,226530,70530,0,0,30751,11389,0,0,162050,57385,0,0,131955,50869,0,0,68945,25103,0,0,9913,2646,0,0,0.3691,0.3565,0.3195,0.3093,0.3339,0.3166,0.0048,0.0007,0.0004,0.0011,0.0006,0.0005,0.0000,0.0000,0.0000,0.0024,0.0002,0.0000,0.0018,0.0001,0.0031,0.0022
61250,209698,91160,0,0,18028,8650,0,0,146015,80138,0,0,122492,62968,0,0,43536,24507,0,0,11957,4992,0,0,0.3652,0.3389,0.3098,0.2984,0.3296,0.2846,0.0036,0.0003,0.0015,0.0008,0.0018,0.0000,0.0005,0.0001,0.0007,0.0005,0.0001,0.0000,0.0020,0.0002,0.0012,0.0024
61260,212781,120125,0,0,17021,10755,0,0,130970,82336,0,0,117415,78936,0,0,47244,27999,0,0,10225,5239,0,0,0.4044,0.3746,0.3295,0.3441,0.3552,0.3324,0.0013,0.0004,0.0003,0.0009,0.0001,0.0003,0.0000,0.0001,0.0001,0.0013,0.0001,0.0001,0.0012,0.0005,0.0021,0.0006
61270,262885,67678,0,0,17394,4859,0,0,171456,50457,0,0,141911,42119,0,0,43802,13486,0,0,8835,2273,0,0,0.3654,0.3463,0.3095,0.3020,0.3095,0.2846,0.0145,0.0001,0.0004,0.0004,0.0007,-0.0000,0.0001,0.0001,0.0002,0.0001,0.0000,0.0000,0.0004,0.0000,0.0004,0.0007
61280,241603,65179,0,0,19531,6207,0,0,176257,53370,0,0,159943,47802,0,0,50321,15226,0,0,12791,3181,0,0,0.3582,0.3298,0.3060,0.2959,0.3134,0.2815,0.0001,0.0006,0.0003,0.0002,0.0003,0.0001,0.0001,0.0001,0.0001,0.0013,0.0000,-0.0000,0.0008,0.0000,0.0007,0.0008
61290,194778,94294,0,0,18916,9889,0,0,143217,82091,0,0,132170,73785,0,0,40923,22918,0,0,8586,4415,0,0,0.3774,0.3456,0.3141,0.3060,0.3225,0.2946,0.0096,0.0002,0.0008,0.0006,0.0006,0.0001,0.0002,0.0001,0.0001,0.0000,0.0000,0.0000,0.0003,0.0000,0.0002,0.0002
61300,215113,50319,0,0,25275,7120,0,0,182899,48680,0,0,183838,50360,0,0,53897,15508,0,0,17108,3871,0,0,0.3564,0.3459,0.3154,0.2992,0.3179,0.2856,0.0127,0.0007,0.0003,0.0005,0.0009,0.0000,0.0001,0.0000,0.0000,0.0010,0.0000,0.0001,0.0005,0.0001,0.0007,0.0012
61310,188575,63708,0,0,25857,10957,0,0,165384,64537,0,0,170695,70065,0,0,42843,17716,0,0,11955,4641,0,0,0.3611,0.3590,0.3242,0.3157,0.3217,0.2975,0.0039,0.0013,0.0005,0.0009,0.0010,0.0005,0.0002,0.0000,0.0000,0.0002,0.0001,0.0001,0.0000,0.0000,0.0001,0.0001
61320,171471,68735,0,0,31498,15016,0,0,155671,75196,0,0,152697,76057,0,0,49480,25168,0,0,7217,3071,0,0,0.3586,0.3584,0.3142,0.3133,0.3304,0.3107,0.0008,0.0008,0.0009,0.0013,0.0015,0.0001,0.0000,0.0001,0.0001,0.0003,0.0000,0.0001,0.0004,0.0000,0.0007,0.0009
61330,239354,36602,0,0,36468,7027,0,0,190889,33890,0,0,197918,37136,0,0,53008,10446,0,0,7824,1247,0,0,0.3545,0.3487,0.3153,0.3075,0.3195,0.2938,0.0197,0.0008,0.0003,0.0006,0.0010,0.0000,0.0001,0.0000,0.0000,0.0006,0.0000,0.0002,0.0002,0.0000,0.0004,0.0007
61340,201111,51161,0,0,38100,11828,0,0,179244,53167,0,0,195698,57227,0,0,48077,15026,0,0,5049,1384,0,0,0.3512,0.3444,0.3135,0.2997,0.3136,0.2927,0.0045,0.0008,0.0005,0.0004,0.0009,0.0001,0.0000,0.0001,0.0000,0.0003,0.0000,0.0001,0.0001,0.0001,0.0001,0.0004
61350,170036,59937,1,0,35116,13236,0,0,161368,67361,3,0,188673,77824,1,0,39959,17035,0,0,6192,1920,0,0,0.3621,0.3450,0.3146,0.3127,0.3286,0.2938,0.0019,0.0001,0.0007,0.0006,0.0009,0.0004,0.0003,0.0002,0.0004,0.0009,0.0000,0.0000,0.0021,0.0000,0.0020,0.0025
61360,172343,50430,0,0,43935,14196,0,0,179713,57733,0,0,181559,58305,0,0,48443,18070,0,0,9754,3032,0,0,0.3507,0.3590,0.3104,0.3071,0.3221,0.3110,0.0008,0.0002,0.0002,0.0002,0.0014,0.0001,0.0000,0.0000,0.0005,0.0000,-0.0000,0.0005,0.0000,0.0005,0.0000,0.0008
61370,142563,93127,0,0,31082,24297,0,0,126314,102736,0,0,121377,90485,0,0,38351,31561,0,0,7888,5723,0,0,0.3695,0.3531,0.3196,0.3176,0.3250,0.3079,0.0196,0.0010,0.0015,0.0005,0.0016,0.0003,0.0000,0.0001,0.0001,0.0002,0.0002,0.0000,0.0004,0.0003,0.0000,0.0005
61380,194902,66113,0,0,42258,15638,0,0,164769,64125,0,0,141666,52458,0,0,53442,19955,0,0,9990,3396,0,0,0.3681,0.3479,0.3144,0.3103,0.3262,0.2848,0.0149,0.0002,0.0005,0.0002,0.0002,0.0000,0.0001,0.0000,0.0000,0.0002,0.0001,0.0000,0.0004,0.0000,0.0002,0.0002
61390,160167,79870,0,0,30051,19464,1,0,143218,88183,7,0,139104,86446,3,0,50469,31150,4,0,9340,4914,0,0,0.3681,0.3454,0.3139,0.3083,0.3147,0.2837,0.0062,0.0020,0.0013,0.0014,0.0013,0.0001,0.0001,0.0001,0.0001,0.0013,0.0000,0.0000,0.0007,0.0000,0.0008,0.0008
61400,191441,45695,0,0,41046,10895,0,0,192888,49283,0,0,170819,46123,0,0,66770,18401,0,0,12205,2567,0,0,0.3523,0.3400,0.2997,0.2879,0.3084,0.2927,0.0176,0.0002,0.0001,0.0003,0.0004,0.0003,0.0000,0.0000,0.0000,0.0010,0.0001,0.0001,0.0007,0.0000,0.0012,0.0014
61410,173356,73699,0,0,30838,13620,0,0,155531,71075,0,0,144973,66030,0,0,62827,29464,0,0,14191,5735,0,0,0.3743,0.3565,0.3154,0.3099,0.3308,0.3078,0.0074,0.0000,0.0001,0.0001,0.0003,0.0001,0.0000,0.0000,0.0001,0.0002,0.0000,0.0000,0.0004,0.0000,0.0004,0.0006
61420,185456,59264,0,0,29125,10235,0,0,163289,58279,0,0,164226,59548,0,0,58379,22598,0,0,15654,3942,0,0,0.3591,0.3528,0.3179,0.3038,0.3101,0.2746,0.0020,0.0002,0.0003,0.0004,0.0009,0.0012,0.0000,0.0000,0.0002,0.0024,0.0000,0.0002,0.0027,0.0001,0.0030,0.0042
61430,175321,42853,0,0,30405,8625,0,0,179746,50661,0,0,179214,51810,0,0,82177,23930,0,0,16136,3906,0,0,0.3743,0.3534,0.3241,0.3067,0.3165,0.2802,0.0012,0.0005,0.0004,0.0006,0.0006,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0005,0.0000,0.0007,0.0007
61440,188388,74304,0,0,24294,10481,0,0,150367,63983,0,0,153584,67706,0,0,66122,27098,0,0,12340,3999,0,0,0.3881,0.3647,0.3272,0.3279,0.3375,0.2594,0.0037,0.0002,0.0001,0.0003,0.0000,0.0009,0.0000,0.0000,0.0001,0.0020,0.0000,0.0000,0.0018,0.0001,0.0024,0.0013
61450,167096,83487,0,0,20589,11267,0,0,137918,77634,0,0,146703,83763,0,0,56874,31210,0,0,11363,4640,0,0,0.3930,0.3590,0.3282,0.3256,0.3433,0.3070,0.0018,0.0002,0.0004,0.0005,0.0002,0.0011,0.0000,0.0001,0.0000,0.0023,0.0000,0.0000,0.0028,0.0000,0.0031,0.0024
61460,220242,33028,0,0,28297,4452,0,0,192199,31858,0,0,219871,36545,0,0,72427,12026,0,0,13870,1669,0,0,0.3731,0.3402,0.3203,0.3019,0.3252,0.2830,0.0310,0.0000,0.0001,0.0002,0.0002,0.0006,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0014,0.0000,0.0014,0.0014
61470,174730,56600,0,0,27569,9265,0,0,167441,55351,0,0,198105,71017,0,0,57050,20331,0,0,8163,2182,0,0,0.3771,0.3386,0.3200,0.3147,0.3170,0.2857,0.0106,0.0000,0.0000,0.0002,0.0002,0.0008,0.0000,0.0001,0.0001,0.0012,0.0002,0.0001,0.0010,0.0000,0.0019,0.0019
61480,168149,44194,0,0,31817,9602,0,0,176954,53691,0,0,201792,63574,0,0,61860,21516,0,0,10822,2511,0,0,0.3742,0.3422,0.3213,0.3107,0.3227,0.2879,0.0004,0.0004,0.0004,0.0007,0.0017,0.0003,0.0000,0.0000,0.0005,0.0014,0.0000,0.0004,0.0015,0.0002,0.0020,0.0035
61490,112147,92315,0,0,20430,18592,0,0,109078,98886,0,0,133279,125768,0,0,45904,45682,0,0,9216,6729,0,0,0.3912,0.3561,0.3263,0.3224,0.3343,0.2912,0.0329,0.0003,0.0003,0.0006,0.0011,0.0004,0.0000,0.0000,0.0002,0.0015,0.0001,0.0003,0.0014,0.0001,0.0020,0.0030
61500,175902,76473,0,0,21102,9382,0,0,138708,61121,0,0,192574,89380,0,0,54818,25444,0,0,6954,2509,0,0,0.3927,0.3568,0.3247,0.3281,0.3374,0.2928,0.0146,0.0000,0.0000,0.0001,0.0001,0.0009,0.0000,0.0000,0.0000,0.0011,0.0001,0.0001,0.0010,0.0000,0.0016,0.0016
61510,158539,90733,0,0,13596,7927,0,0,121626,83339,0,0,144197,98417,0,0,40509,31197,0,0,8076,3538,0,0,0.3710,0.3350,0.3084,0.3039,0.3197,0.2698,0.0037,0.0000,0.0010,0.0009,0.0026,0.0020,0.0008,0.0007,0.0023,0.0023,0.0000,0.0004,0.0057,0.0004,0.0056,0.0092
61520,188887,55546,0,0,24893,7069,0,0,170667,48645,0,0,201905,65026,0,0,52793,16937,0,0,9017,2239,0,0,0.3627,0.3338,0.3173,0.3012,0.3048,0.2657,0.0146,0.0000,0.0000,0.0002,0.0002,0.0006,0.0000,0.0004,0.0003,0.0004,0.0003,0.0003,0.0004,0.0000,0.0015,0.0014
61530,189467,25629,0,0,31064,5079,0,0,195780,28901,0,0,247296,37132,0,0,54785,9604,0,0,14729,1960,0,0,0.3583,0.3401,0.3229,0.2984,0.3119,0.2607,0.0079,0.0005,0.0001,0.0001,0.0010,0.0000,0.0002,0.0001,0.0001,0.0006,0.0000,0.0004,0.0001,0.0004,0.0002,0.0011
61540,147674,85513,0,0,22728,15024,0,0,127175,83896,0,0,152661,109137,0,0,40111,27926,0,0,11942,5984,0,0,0.3754,0.3493,0.3225,0.3153,0.3272,0.2689,0.0445,0.0005,0.0005,0.0013,0.0010,0.0006,0.0000,0.0002,0.0001,0.0022,0.0002,0.0001,0.0022,0.0000,0.0037,0.0031
61550,178167,67643,0,0,24372,11883,0,0,150113,67176,0,0,153720,73987,0,0,50502,25626,0,0,20331,6170,0,0,0.3432,0.3364,0.3050,0.2914,0.3117,0.2592,0.0043,0.0016,0.0007,0.0015,0.0022,0.0012,0.0002,0.0000,0.0000,0.0056,0.0001,0.0004,0.0037,0.0001,0.0053,0.0066
61560,137527,91443,0,0,20754,14262,0,0,115374,88724,0,0,133569,109054,0,0,42736,34240,0,0,10163,6100,0,0,0.3665,0.3349,0.3184,0.3005,0.3237,0.2864,0.0078,0.0000,0.0006,0.0013,0.0011,0.0003,0.0004,0.0009,0.0007,0.0005,0.0001,0.0001,0.0018,0.0000,0.0029,0.0025
61570,147961,71786,0,0,13383,7284,0,0,126552,64139,0,0,169511,91996,0,0,60295,33323,0,0,14657,6033,0,0,0.3746,0.3338,0.3229,0.3128,0.3320,0.2717,0.0038,0.0004,0.0001,0.0004,0.0005,0.0007,0.0001,0.0000,0.0000,0.0021,0.0001,0.0002,0.0012,0.0000,0.0021,0.0024
61580,128282,91539,0,0,14516,12316,0,0,115846,91492,0,0,143725,130457,0,0,59783,53065,0,0,15383,8112,0,0,0.3844,0.3431,0.3321,0.3196,0.3306,0.2736,0.0054,0.0009,0.0003,0.0018,0.0015,0.0027,0.0002,0.0001,0.0001,0.0067,0.0006,0.0004,0.0048,0.0000,0.0088,0.0081
61590,168951,58492,0,0,14065,5795,0,0,138781,52387,0,0,184540,80855,0,0,69168,30878,0,0,19814,6172,0,0,0.3826,0.3294,0.3282,0.3214,0.3346,0.2677,0.0135,0.0008,0.0002,0.0014,0.0016,0.0003,0.0002,0.0001,0.0002,0.0019,0.0006,0.0007,0.0009,0.0000,0.0029,0.0032
61600,119123,84513,0,0,13089,10211,0,0,105204,83241,0,0,155323,141384,0,0,39913,38170,0,0,12677,7267,0,0,0.3821,0.3481,0.3256,0.3301,0.3409,0.2564,0.0139,0.0003,0.0004,0.0019,0.0028,0.0013,0.0000,0.0007,0.0013,0.0028,0.0006,0.0011,0.0031,0.0001,0.0065,0.0079
61610,160199,40456,0,0,25946,7565,0,0,156768,45761,0,0,195576,62903,0,0,83203,24109,0,0,26571,5601,0,0,0.3876,0.3582,0.3342,0.3301,0.3421,0.2868,0.0286,0.0004,0.0004,0.0013,0.0004,0.0006,0.0000,0.0002,0.0000,0.0021,0.0002,0.0000,0.0021,0.0002,0.0036,0.0020
61620,154536,50607,0,0,23048,7272,0,0,152896,51715,0,0,191061,70876,0,0,64635,23794,0,0,25055,7450,0,0,0.3844,0.3437,0.3277,0.3313,0.3523,0.2886,0.0010,0.0000,0.0000,0.0004,0.0003,0.0002,0.0001,0.0006,0.0006,0.0001,0.0002,0.0002,0.0004,0.0000,0.0011,0.0011
61630,166449,35799,0,0,28613,6406,0,0,189026,42808,0,0,214057,57940,0,0,65707,15997,0,0,18761,3284,0,0,0.3537,0.3285,0.3128,0.2999,0.3167,0.2618,0.0035,0.0000,0.0000,0.0010,0.0003,0.0007,0.0000,0.0007,0.0001,0.0010,0.0006,0.0001,0.0011,0.0002,0.0035,0.0019
61640,164369,54923,0,0,17310,5363,0,0,157863,56922,0,0,178416,73105,0,0,59912,20716,0,0,17650,5271,0,0,0.3669,0.3179,0.3100,0.3101,0.3313,0.2783,0.0038,0.0001,0.0001,0.0010,0.0000,0.0003,0.0005,0.0019,0.0003,0.0000,0.0004,0.0000,0.0008,0.0007,0.0024,0.0005
61650,213881,19827,0,0,22115,2111,0,0,206210,18691,0,0,248577,27427,0,0,63454,6699,0,0,20302,1533,0,0,0.3581,0.3263,0.3179,0.3057,0.3194,0.2531,0.0260,0.0000,0.0000,0.0003,0.0002,0.0004,0.0000,0.0002,0.0001,0.0005,0.0004,0.0002,0.0003,0.0000,0.0014,0.0011
61660,179586,50459,0,0,16603,5195,0,0,168542,48457,0,0,206776,71523,0,0,55539,18023,0,0,20382,4866,0,0,0.3558,0.3283,0.3196,0.3036,0.3196,0.2646,0.0197,0.0003,0.0000,0.0010,0.0005,0.0005,0.0002,0.0002,0.0000,0.0015,0.0008,0.0003,0.0007,0.0001,0.0030,0.0020
61670,153388,59699,0,0,15875,6374,0,0,158172,59314,0,0,193513,84505,0,0,53701,23859,0,0,17070,6209,0,0,0.3706,0.3304,0.3246,0.3172,0.3292,0.2791,0.0022,0.0000,0.0000,0.0003,0.0005,0.0001,0.0001,0.0002,0.0003,0.0002,0.0006,0.0007,0.0000,0.0000,0.0009,0.0010
61680,153290,66132,0,0,18671,8648,0,0,138668,68372,0,0,172335,89302,0,0,52999,27452,0,0,16066,7409,0,0,0.3792,0.3503,0.3350,0.3338,0.3432,0.2852,0.0009,0.0001,0.0005,0.0009,0.0009,0.0001,0.0001,0.0003,0.0003,0.0000,0.0001,0.0001,0.0001,0.0000,0.0004,0.0004
61690,144844,68883,0,0,19385,10727,0,0,142515,73498,0,0,162805,100741,0,0,46495,26829,0,0,15996,7215,0,0,0.3781,0.3529,0.3216,0.3255,0.3373,0.2758,0.0004,0.0006,0.0002,0.0020,0.0011,0.0001,0.0001,0.0004,0.0001,0.0012,0.0010,0.0004,0.0005,0.0001,0.0028,0.0017
61700,162438,44642,0,0,19822,5465,0,0,173038,53653,0,0,191447,61460,0,0,68454,20974,0,0,23631,5334,0,0,0.3591,0.3326,0.3212,0.3139,0.3304,0.2591,0.0097,0.0000,0.0003,0.0005,0.0003,0.0008,0.0003,0.0005,0.0002,0.0008,0.0000,0.0000,0.0021,0.0000,0.0026,0.0019
61710,99347,80380,14,0,12876,11806,6,0,101234,94350,24,0,140956,139476,17,0,54688,50215,7,0,15677,11254,3,0,0.4145,0.3771,0.3469,0.3593,0.3712,0.3191,0.0340,0.0005,0.0006,0.0013,0.0005,0.0004,0.0000,0.0002,0.0000,0.0019,0.0001,0.0000,0.0021,0.0002,0.0032,0.0019
61720,137509,39016,0,0,22311,6345,0,0,168937,53441,0,0,195385,67711,0,0,71775,23712,0,0,22156,5173,0,0,0.3679,0.3372,0.3241,0.3156,0.3281,0.2677,0.0317,0.0000,0.0003,0.0009,0.0005,0.0008,0.0003,0.0009,0.0005,0.0008,0.0002,0.0000,0.0019,0.0001,0.0034,0.0026
61730,135377,36896,0,0,18424,4797,0,0,169963,47558,0,0,209936,62224,0,0,77242,23270,0,0,30315,7083,0,0,0.3820,0.3388,0.3379,0.3215,0.3402,0.2832,0.0002,0.0000,0.0000,0.0002,0.0002,0.0005,0.0001,0.0004,0.0005,0.0002,0.0001,0.0001,0.0007,0.0000,0.0012,0.0013
61740,131936,39554,0,0,25873,8777,0,0,162271,53697,0,0,206845,73705,0,0,63648,22308,0,0,23143,6954,0,0,0.3699,0.3521,0.3358,0.3163,0.3278,0.2704,0.0008,0.0003,0.0002,0.0007,0.0006,0.0000,0.0000,0.0001,0.0000,0.0003,0.0001,0.0001,0.0002,0.0000,0.0007,0.0005
61750,118608,44196,0,0,23611,9559,0,0,151902,61827,0,0,208174,93320,0,0,66259,28574,0,0,22266,8537,0,0,0.3938,0.3663,0.3524,0.3366,0.3392,0.2846,0.0011,0.0002,0.0002,0.0009,0.0005,0.0000,0.0000,0.0003,0.0001,0.0001,0.0002,0.0001,0.0001,0.0000,0.0006,0.0004
61760,108028,54565,0,0,22757,13325,0,0,133842,77532,0,0,180938,109260,0,0,46926,30925,0,0,18844,8035,0,0,0.3784,0.3496,0.3338,0.3161,0.3236,0.2832,0.0029,0.0006,0.0005,0.0009,0.0020,0.0008,0.0000,0.0000,0.0004,0.0028,0.0001,0.0005,0.0026,0.0002,0.0034,0.0053
61770,168779,43646,0,0,23071,6905,0,0,169175,48017,0,0,205428,66843,0,0,51245,16630,0,0,23918,6359,0,0,0.3672,0.3376,0.3201,0.3080,0.3154,0.2662,0.0107,0.0005,0.0002,0.0011,0.0011,0.0000,0.0001,0.0002,0.0001,0.0003,0.0004,0.0004,0.0001,0.0000,0.0009,0.0009
61780,173042,54622,0,0,22118,7476,0,0,152600,51207,0,0,190552,74228,0,0,46225,16743,0,0,18836,5164,0,0,0.3799,0.3527,0.3387,0.3314,0.3361,0.2805,0.0005,0.0001,0.0001,0.0011,0.0004,0.0004,0.0000,0.0005,0.0001,0.0010,0.0005,0.0001,0.0009,0.0001,0.0029,0.0018
61790,162700,55871,0,0,22810,8996,0,0,156935,56422,0,0,191340,69819,0,0,53095,19482,0,0,18868,5305,0,0,0.3807,0.3462,0.3298,0.3236,0.3370,0.2814,0.0002,0.0005,0.0001,0.0001,0.0001,0.0009,0.0002,0.0002,0.0001,0.0027,0.0000,0.0000,0.0014,0.0000,0.0016,0.0016
61800,170872,40337,0,0,21146,5455,0,0,178470,46269,0,0,198257,55498,0,0,71324,18858,0,0,27935,5684,0,0,0.3552,0.3409,0.3270,0.2974,0.3109,0.2519,0.0026,0.0002,0.0002,0.0006,0.0003,0.0004,0.0000,0.0001,0.0000,0.0011,0.0001,0.0000,0.0011,0.0001,0.0020,0.0013
61810,144777,56201,0,0,19179,7501,0,0,152893,66722,0,0,178753,83908,0,0,61733,27975,0,0,28807,9990,0,0,0.3619,0.3341,0.3252,0.3042,0.3165,0.2508,0.0058,0.0000,0.0004,0.0009,0.0006,0.0003,0.0003,0.0009,0.0006,0.0004,0.0001,0.0000,0.0013,0.0000,0.0023,0.0018
