generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths,food_mi
17870,1580.6,3260.4,863674,0.5079,0.0012,0.2161,0.1610,0.2400,0.0000,1.6620,0.7913,-0.0933,0.0000,0.0000,6.9,5,10,4.8,2,17,842,1.6492,465,0.0149
17880,1546.7,3250.0,852745,0.5641,0.0010,0.2091,0.1581,0.0768,0.0000,1.6555,0.6800,-0.0923,0.0000,0.0000,7.1,4,11,5.0,2,14,776,1.6657,381,0.0149
17890,1520.0,2800.0,870308,0.4534,0.0019,0.2124,0.1532,0.0472,0.0000,1.5760,0.7113,-0.1401,0.0000,0.0000,7.0,5,10,4.9,2,13,755,1.6557,388,0.0154
17900,1502.9,3000.0,823201,0.4273,0.0027,0.2062,0.1605,0.0368,0.0000,1.2575,0.6948,-0.0857,0.0000,0.0000,6.9,4,11,5.3,2,12,884,1.6481,528,0.0148
17910,1395.8,3050.0,794807,0.3344,0.0055,0.2030,0.1429,0.1288,0.0000,1.1928,0.7069,-0.0774,0.0000,0.0000,6.9,5,10,5.4,2,14,988,1.6342,604,0.0118
17920,1500.8,3200.0,837417,0.3878,0.0031,0.2111,0.1622,0.0825,0.0000,1.1884,0.7777,-0.1196,0.0000,0.0000,6.9,5,10,5.3,2,14,928,1.6453,479,0.0158
17930,1551.0,3250.0,865076,0.5684,0.0011,0.2140,0.1578,0.1757,0.0000,2.1207,0.7585,-0.0779,0.0000,0.0000,7.0,5,11,5.4,2,13,912,1.6562,445,0.0163
17940,1572.0,3043.9,869863,0.4555,0.0014,0.2127,0.1625,0.1957,0.0000,2.1368,0.7420,-0.1659,0.0000,0.0000,6.9,4,11,5.2,2,13,829,1.6442,476,0.0171
17950,1584.9,3100.0,860088,0.5199,0.0011,0.2196,0.1576,0.0979,0.0000,2.0410,0.7977,-0.1271,0.0000,0.0000,7.0,5,10,4.9,2,14,913,1.6223,430,0.0149
17960,1577.4,3600.0,846259,0.5186,0.0010,0.2201,0.1631,0.1888,0.0000,2.1140,0.7366,-0.0692,0.0000,0.0000,6.9,5,10,5.1,2,12,947,1.6175,556,0.0187
17970,1303.8,2700.0,792539,0.3248,0.0050,0.2084,0.1540,0.0246,0.0000,2.9158,0.6327,-0.1085,0.0000,0.0000,7.0,5,10,5.0,2,13,907,1.6238,641,0.0162
17980,1492.2,3050.0,834446,0.5547,0.0015,0.2159,0.1723,0.0911,0.0000,4.3887,0.7611,-0.1214,0.0000,0.0000,7.0,5,11,5.2,2,14,948,1.6165,493,0.0152
17990,1507.8,3350.0,828596,0.4528,0.0033,0.2232,0.1580,0.0596,0.0000,4.3900,0.7501,-0.1061,0.0000,0.0000,7.1,5,10,5.3,2,14,983,1.6140,604,0.0124
18000,1664.3,3300.0,848689,0.4162,0.0023,0.2065,0.1752,0.2260,0.0000,4.3319,0.7352,-0.0830,0.0000,0.0000,7.1,5,11,5.2,2,13,886,1.6384,445,0.0144
18010,1473.6,3200.0,834589,0.4912,0.0020,0.2198,0.1572,0.2782,0.0000,4.2886,0.7778,-0.1124,0.0000,0.0000,6.9,5,10,5.6,2,13,1020,1.6211,483,0.0134
18020,1489.5,2950.0,851030,0.4959,0.0018,0.2121,0.1721,0.1733,0.0000,4.3522,0.6655,-0.1165,0.0000,0.0000,6.9,5,10,6.0,2,14,783,1.6159,462,0.0151
18030,1584.6,3074.5,846236,0.4912,0.0019,0.2118,0.1578,0.0725,0.0000,4.3775,0.6509,-0.1421,0.0000,0.0000,6.8,5,10,5.6,2,13,892,1.6442,369,0.0132
18040,1565.8,3200.0,861008,0.5419,0.0011,0.2090,0.1506,0.0484,0.0000,4.4743,0.7404,-0.1341,0.0000,0.0000,6.9,5,10,6.1,2,14,861,1.6323,553,0.0161
18050,1548.5,3500.0,834609,0.5048,0.0013,0.2090,0.1543,0.1133,0.0000,4.5367,0.6897,-0.0953,0.0000,0.0000,6.8,5,10,5.9,2,14,940,1.6323,508,0.0147
18060,1514.3,3350.0,825425,0.4550,0.0015,0.2108,0.1573,0.1577,0.0000,4.5407,0.7670,-0.0610,0.0000,0.0000,6.9,5,10,5.8,2,14,888,1.6403,477,0.0141
18070,1564.4,3200.0,844581,0.4940,0.0012,0.2156,0.1606,0.0409,0.0000,4.1414,0.7779,-0.0647,0.0000,0.0000,6.9,4,10,5.8,2,15,892,1.6423,361,0.0165
18080,1569.9,2900.0,872663,0.4798,0.0009,0.2102,0.1564,0.1501,0.0000,0.8178,0.7885,-0.1556,0.0000,0.0000,6.9,4,10,6.0,2,15,753,1.6465,421,0.0160
18090,1524.9,3500.0,824095,0.4683,0.0023,0.1954,0.1411,0.1270,0.0000,0.7533,0.7592,-0.1140,0.0000,0.0000,6.8,5,11,6.1,2,16,1011,1.6405,558,0.0124
18100,1521.0,3150.0,833415,0.4819,0.0021,0.1925,0.1410,-0.0631,0.0000,0.7505,0.6927,-0.1076,0.0000,0.0000,6.7,5,11,5.7,2,16,846,1.6586,596,0.0112
18110,1555.7,3050.0,841265,0.5042,0.0014,0.2021,0.1423,0.0604,0.0000,0.1055,0.7376,-0.0588,0.0000,0.0000,6.7,5,11,5.6,2,16,846,1.6641,380,0.0136
18120,1576.5,3250.0,844825,0.5273,0.0014,0.2031,0.1583,0.1338,0.0000,0.1466,0.6884,-0.1579,0.0000,0.0000,6.6,5,10,5.7,2,16,831,1.6639,489,0.0113
18130,1668.0,3200.0,857763,0.5933,0.0007,0.2078,0.1637,0.2598,0.0000,0.5333,0.7724,-0.0599,0.0000,0.0000,6.6,5,10,6.1,2,16,941,1.6260,410,0.0124
18140,1510.9,3372.6,810978,0.3579,0.0032,0.2089,0.1529,0.1956,0.0000,3.7676,0.6923,-0.0891,0.0000,0.0000,6.7,5,10,6.3,2,16,1005,1.6251,629,0.0092
18150,1592.4,3300.0,847982,0.5278,0.0007,0.2122,0.1586,0.0754,0.0000,3.8580,0.7701,-0.0995,0.0000,0.0000,6.6,4,10,6.3,2,18,876,1.6219,437,0.0117
18160,1436.2,3050.0,814870,0.4247,0.0031,0.2105,0.1390,0.1379,0.0000,3.8158,0.7186,-0.0919,0.0000,0.0000,6.7,5,9,6.2,2,17,857,1.6484,501,0.0117
18170,1427.4,3100.0,818799,0.4114,0.0021,0.2118,0.1581,0.0775,0.0000,3.8211,0.7165,-0.1521,0.0000,0.0000,6.7,5,11,5.8,2,16,855,1.6562,593,0.0129
18180,1550.3,3350.0,846420,0.5014,0.0011,0.2122,0.1538,0.1964,0.0000,3.7605,0.6416,-0.1038,0.0000,0.0000,6.6,4,10,5.4,2,18,915,1.6532,339,0.0113
18190,1580.8,3150.0,833510,0.4067,0.0015,0.2118,0.1547,-0.0573,0.0000,3.6986,0.7438,-0.0984,0.0000,0.0000,6.7,4,9,5.6,2,18,891,1.6466,477,0.0098
18200,1539.4,3100.0,836836,0.4670,0.0017,0.2074,0.1522,0.1331,0.0000,3.6317,0.7938,-0.0696,0.0000,0.0000,6.7,4,10,5.7,2,17,910,1.6549,353,0.0103
18210,1554.9,3650.0,861659,0.5716,0.0012,0.2147,0.1524,0.0156,0.0000,3.5439,0.7599,-0.1208,0.0000,0.0000,6.7,5,10,5.4,2,16,882,1.6274,473,0.0118
18220,1612.9,3450.0,860109,0.5423,0.0010,0.2080,0.1458,0.0878,0.0000,3.5736,0.7698,-0.1208,0.0000,0.0000,6.7,4,10,5.0,2,17,890,1.6321,376,0.0132
18230,1603.3,3750.0,859713,0.5090,0.0018,0.2084,0.1578,0.2328,0.0000,3.6578,0.7618,-0.0469,0.0000,0.0000,6.7,5,10,5.1,2,18,935,1.6480,415,0.0124
18240,1483.8,3000.0,819204,0.3929,0.0029,0.2051,0.1487,0.0431,0.0000,1.5574,0.7465,-0.0592,0.0000,0.0000,6.8,5,11,5.1,2,18,819,1.6561,529,0.0128
18250,1497.0,3200.0,828636,0.4046,0.0036,0.2157,0.1676,0.0858,0.0000,1.2102,0.7365,-0.1933,0.0000,0.0000,6.8,5,10,5.2,2,18,860,1.6472,627,0.0136
18260,1478.0,3050.0,827429,0.4705,0.0009,0.2100,0.1495,0.3013,0.0000,1.0671,0.7113,-0.0446,0.0000,0.0000,6.8,5,10,5.0,2,18,943,1.6555,552,0.0141
18270,1466.1,3150.0,813602,0.4950,0.0021,0.2191,0.1625,0.2263,0.0000,1.0531,0.7723,-0.0552,0.0000,0.0000,7.0,5,10,5.7,2,19,955,1.6575,579,0.0127
18280,1526.8,3200.0,857562,0.5051,0.0009,0.2254,0.1625,0.0968,0.0000,1.0800,0.7668,-0.1086,0.0000,0.0000,6.9,5,10,6.0,2,20,877,1.6510,412,0.0140
18290,1575.8,3200.0,855976,0.4967,0.0014,0.2132,0.1568,0.2194,0.0000,1.1106,0.7572,-0.0781,0.0000,0.0000,6.9,4,11,6.2,2,20,925,1.6643,431,0.0123
18300,1512.2,3350.0,859222,0.3843,0.0032,0.2039,0.1627,-0.0167,0.0000,1.2250,0.7501,-0.1240,0.0000,0.0000,6.8,4,10,6.0,2,18,892,1.6740,496,0.0143
18310,1481.7,3450.0,856104,0.4020,0.0036,0.2120,0.1635,0.1392,0.0000,1.2226,0.6253,-0.0807,0.0000,0.0000,6.8,4,11,6.3,2,19,852,1.6766,391,0.0131
18320,1616.1,3300.0,838644,0.5392,0.0006,0.2192,0.1691,-0.0434,0.0000,1.4459,0.7336,-0.0571,0.0000,0.0000,6.8,5,10,6.2,2,21,972,1.6596,528,0.0113
18330,1646.2,3250.0,850910,0.4631,0.0014,0.2191,0.1558,0.1390,0.0000,1.4204,0.7734,-0.0810,0.0000,0.0000,6.8,5,10,6.1,2,21,923,1.6628,408,0.0099
18340,1576.1,3500.0,843443,0.5078,0.0006,0.2048,0.1658,0.0433,0.0000,1.1729,0.7054,-0.0939,0.0000,0.0000,6.7,5,11,6.1,2,20,882,1.6455,358,0.0121
18350,1645.0,3150.0,857086,0.4774,0.0012,0.2147,0.1679,0.0776,0.0000,1.1633,0.7826,-0.0781,0.0000,0.0000,6.7,5,13,6.0,2,20,921,1.6519,478,0.0116
18360,1527.7,3150.0,850405,0.5288,0.0016,0.2207,0.1765,-0.0192,0.0000,1.1746,0.7382,-0.0811,0.0000,0.0000,6.8,5,11,5.8,2,21,956,1.6550,428,0.0118
18370,1570.4,3400.0,859776,0.4098,0.0023,0.2132,0.1626,0.1483,0.0000,1.3264,0.6775,-0.0849,0.0000,0.0000,6.8,5,9,5.6,2,20,850,1.6545,519,0.0108
18380,1604.8,3100.0,877235,0.5100,0.0016,0.2129,0.1618,0.1625,0.0000,1.3015,0.7212,-0.0767,0.0000,0.0000,6.8,4,10,5.5,2,14,763,1.6601,538,0.0109
18390,1542.1,3600.0,860187,0.4441,0.0011,0.2182,0.1694,0.1842,0.0000,1.2774,0.7544,-0.1584,0.0000,0.0000,6.9,4,9,5.5,2,15,913,1.6487,582,0.0121
18400,1585.7,3150.0,857662,0.5416,0.0005,0.2259,0.1622,0.0752,0.0000,1.1963,0.7422,-0.1186,0.0000,0.0000,7.0,5,10,5.2,2,14,842,1.6429,447,0.0124
18410,1592.1,3200.0,869267,0.5122,0.0002,0.2154,0.1637,0.1444,0.0000,1.1909,0.7606,-0.1224,0.0000,0.0000,6.9,5,10,5.3,2,15,857,1.6587,353,0.0126
18420,1638.5,3400.0,861107,0.6032,0.0005,0.2107,0.1554,0.0994,0.0379,0.9301,0.7847,-0.0783,0.0000,0.0000,6.8,5,10,5.2,2,13,850,1.6675,437,0.0126
18430,1513.3,3300.0,821105,0.5173,0.0010,0.2222,0.1626,0.1829,0.0000,0.9509,0.6961,-0.0958,0.0000,0.0000,6.9,5,11,5.2,2,12,1013,1.6701,495,0.0113
18440,1438.2,3300.0,804844,0.4028,0.0010,0.2051,0.1619,0.0387,0.0000,1.1371,0.7146,-0.0517,0.0000,0.0000,6.8,5,10,5.4,2,12,976,1.6547,713,0.0116
18450,1527.4,3200.0,839415,0.4902,0.0016,0.2152,0.1484,0.1006,0.0000,1.0978,0.7793,-0.0758,0.0000,0.0000,6.8,4,11,5.4,2,13,1012,1.6502,535,0.0103
18460,1633.2,3300.0,850960,0.4156,0.0032,0.2117,0.1580,0.1795,0.0000,1.0309,0.7691,-0.0892,0.0000,0.0000,6.7,4,10,5.4,2,12,950,1.6744,561,0.0095
18470,1411.3,3400.0,800072,0.3929,0.0026,0.2010,0.1594,0.1574,0.0000,1.0207,0.7433,-0.0861,0.0000,0.0000,6.8,4,10,5.2,2,12,966,1.6744,330,0.0093
18480,1348.0,3150.0,777652,0.3690,0.0027,0.2035,0.1590,-0.0113,0.0000,1.0458,0.7206,-0.1128,0.0000,0.0000,6.8,5,9,5.4,2,12,1034,1.6691,706,0.0093
18490,1539.7,3200.0,869195,0.5998,0.0005,0.2185,0.1707,0.1948,0.0000,3.4119,0.7685,-0.1053,0.0000,0.0000,6.9,5,10,5.1,2,13,801,1.6669,340,0.0120
18500,1647.2,3300.0,860557,0.5067,0.0011,0.2137,0.1674,0.1683,0.0000,3.4180,0.7583,-0.0778,0.0000,0.0000,6.8,4,10,5.0,2,12,995,1.6677,462,0.0091
18510,1548.3,3250.0,849291,0.4692,0.0013,0.2131,0.1600,0.1880,0.0000,3.3917,0.7113,-0.0936,0.0000,0.0000,6.8,5,10,5.0,2,10,894,1.6583,477,0.0107
18520,1489.8,3000.0,816249,0.5058,0.0013,0.2050,0.1555,0.2132,0.0000,3.4617,0.7461,-0.0858,0.0000,0.0000,6.7,5,10,5.2,2,11,987,1.6271,574,0.0089
18530,1575.2,3250.0,837187,0.4900,0.0010,0.2125,0.1699,0.1477,0.0000,3.5302,0.7207,-0.0296,0.0000,0.0000,6.8,5,10,5.2,2,11,949,1.6416,378,0.0109
18540,1532.2,2850.0,862513,0.5670,0.0002,0.2095,0.1632,0.1824,0.0000,3.5314,0.7731,-0.1641,0.0000,0.0000,6.9,5,10,5.3,2,11,850,1.6535,497,0.0113
18550,1630.6,3400.0,856880,0.5046,0.0011,0.2079,0.1586,0.2063,0.0000,3.5380,0.7128,-0.0965,0.0000,0.0000,6.7,5,11,5.3,2,12,851,1.6578,411,0.0124
18560,1551.0,3500.0,843993,0.4493,0.0011,0.1896,0.1695,0.1176,0.0000,3.5626,0.7766,-0.0899,0.0000,0.0000,6.7,5,10,5.2,2,12,995,1.6608,534,0.0112
18570,1488.9,3000.0,826007,0.4573,0.0011,0.1949,0.1519,0.0746,0.0000,3.5641,0.7513,-0.0341,0.0000,0.0000,6.7,5,10,5.5,2,13,947,1.6506,357,0.0096
18580,1566.5,3600.0,876711,0.5593,0.0011,0.1997,0.1576,0.1259,0.0000,3.5588,0.7486,-0.1015,0.0000,0.0000,6.8,5,10,5.4,2,12,812,1.6492,398,0.0144
18590,1416.7,2900.0,824327,0.4119,0.0029,0.2021,0.1684,-0.0891,0.0000,1.7276,0.6271,-0.0184,0.0000,0.0000,6.8,4,10,5.8,2,13,832,1.6238,531,0.0116
18600,1470.8,3050.0,823774,0.4418,0.0018,0.2030,0.1596,0.1290,0.0000,1.7614,0.7561,-0.0830,0.0000,0.0000,6.7,5,12,5.4,2,12,829,1.6374,569,0.0132
18610,1446.9,3354.0,859277,0.4276,0.0016,0.2054,0.1711,0.1606,0.0000,1.7863,0.6971,-0.0207,0.0000,0.0000,6.7,5,10,5.5,2,14,755,1.6517,498,0.0129
18620,1555.0,3350.0,864978,0.5415,0.0025,0.2039,0.1637,0.1746,0.0321,1.8660,0.7637,-0.1051,0.0000,0.0000,6.7,5,10,5.6,2,15,846,1.6578,504,0.0134
18630,1303.3,3200.0,744756,0.3422,0.0042,0.1890,0.1627,-0.0047,0.0000,2.3433,0.7971,-0.0715,0.0000,0.0000,6.7,5,10,5.3,2,15,1116,1.6694,650,0.0119
18640,1515.7,3100.0,840014,0.5423,0.0009,0.2019,0.1625,0.2601,0.0000,2.5262,0.7971,-0.1658,0.0000,0.0000,6.8,5,10,5.4,2,17,886,1.6643,521,0.0137
18650,1617.0,3250.0,870612,0.5216,0.0013,0.1987,0.1604,0.1086,0.0000,2.5965,0.7619,-0.0793,0.0000,0.0000,6.9,5,10,5.4,2,14,921,1.6889,461,0.0153
18660,1575.5,3500.0,863541,0.6186,0.0004,0.2068,0.1666,0.2007,0.0000,2.4928,0.7642,-0.0234,0.0000,0.0000,6.9,4,10,6.0,2,16,894,1.6613,353,0.0151
18670,1580.6,3300.0,853622,0.5752,0.0005,0.2030,0.1681,0.2622,0.0000,2.4676,0.7354,-0.0394,0.0000,0.0000,6.8,4,10,6.4,2,16,995,1.6425,434,0.0136
18680,1582.0,3200.0,828820,0.5238,0.0012,0.2043,0.1621,0.1633,0.0000,2.4861,0.7901,-0.1213,0.0000,0.0000,6.8,5,10,6.0,2,14,944,1.6548,450,0.0140
18690,1600.1,3300.0,834600,0.4802,0.0020,0.1915,0.1664,0.1021,0.0000,2.3441,0.7503,-0.0245,0.0000,0.0000,6.8,5,11,6.1,2,15,963,1.6530,413,0.0143
18700,1529.6,3500.0,821299,0.4590,0.0019,0.2015,0.1462,-0.0146,0.0000,2.3241,0.7062,-0.0356,0.0000,0.0000,6.8,5,10,6.6,2,15,997,1.6438,491,0.0136
18710,1517.5,3400.0,824170,0.4983,0.0024,0.2111,0.1725,0.2060,0.0000,2.2679,0.7551,-0.0210,0.0000,0.0000,6.9,5,10,6.4,2,15,991,1.6479,477,0.0114
18720,1527.6,3162.4,821327,0.4095,0.0025,0.1938,0.1529,0.0758,0.0000,2.2426,0.7443,-0.0688,0.0000,0.0000,7.0,5,10,6.3,2,15,877,1.6618,536,0.0114
18730,1519.1,3400.0,826099,0.4083,0.0033,0.1852,0.1569,0.1438,0.0000,1.7530,0.7864,-0.0957,0.0000,0.0000,7.0,5,10,6.7,2,15,966,1.6388,552,0.0113
18740,1559.5,3050.0,841150,0.4597,0.0018,0.1962,0.1491,0.0902,0.0000,1.0472,0.6815,-0.0469,0.0000,0.0000,7.0,5,10,6.9,2,16,877,1.6268,378,0.0140
18750,1618.2,3400.0,856136,0.4879,0.0015,0.1955,0.1470,0.0600,0.0000,1.0111,0.7894,-0.1043,0.0000,0.0000,6.9,5,11,6.6,2,16,897,1.6230,397,0.0116
18760,1583.8,3400.0,846983,0.5465,0.0015,0.1848,0.1359,0.1979,0.0000,0.6346,0.7997,-0.1110,0.0000,0.0000,6.9,5,10,7.1,2,17,894,1.6166,389,0.0112
18770,1605.5,3300.0,846183,0.5132,0.0013,0.2027,0.1462,0.1268,0.0000,0.6337,0.7282,-0.0500,0.0000,0.0000,6.9,4,10,7.0,2,18,877,1.6239,508,0.0123
18780,1684.8,3350.0,855054,0.5043,0.0005,0.1834,0.1573,0.1760,0.0000,0.5172,0.7429,-0.0697,0.0000,0.0000,6.8,5,10,6.5,2,20,803,1.6209,419,0.0110
18790,1493.1,3100.0,849480,0.4781,0.0014,0.1880,0.1591,0.1362,0.0000,0.5273,0.7457,-0.1256,0.0000,0.0000,6.7,4,10,7.5,2,20,846,1.6037,509,0.0132
18800,1480.2,3250.0,835171,0.4253,0.0021,0.2072,0.1681,0.0293,0.0000,0.5245,0.7855,-0.0923,0.0000,0.0000,6.8,5,11,8.3,2,18,862,1.5620,383,0.0123
18810,1628.9,3500.0,849597,0.6013,0.0007,0.2149,0.1464,0.1204,0.0000,2.4002,0.7334,-0.0175,0.0000,0.0000,6.8,4,10,8.9,2,21,1005,1.5453,453,0.0149
18820,1382.8,3200.0,814165,0.4652,0.0010,0.2027,0.1646,0.1328,0.0000,2.6707,0.7503,-0.0288,0.0000,0.0000,6.8,5,10,8.1,2,19,949,1.5665,362,0.0136
18830,1520.0,3350.0,875906,0.4617,0.0012,0.1880,0.1618,0.1283,0.0000,2.6665,0.6622,-0.1464,0.0000,0.0000,6.8,5,10,7.6,2,20,708,1.5872,320,0.0114
18840,1500.0,3300.0,842133,0.5378,0.0008,0.1948,0.1541,0.1392,0.0000,2.6171,0.7399,-0.1683,0.0000,0.0000,6.7,5,10,7.1,2,21,875,1.6163,430,0.0140
18850,1411.1,3250.0,781856,0.5115,0.0010,0.1968,0.1616,0.2126,0.0000,2.6353,0.7429,-0.0491,0.0000,0.0000,6.7,5,10,7.0,2,23,1066,1.6145,612,0.0122
18860,1466.4,3100.0,831060,0.4116,0.0023,0.1869,0.1532,0.1133,0.0000,2.6028,0.6985,-0.0318,0.0000,0.0000,6.8,4,10,7.2,2,19,885,1.5984,553,0.0114
18870,1588.1,3267.0,856113,0.5845,0.0006,0.1857,0.1626,0.2784,0.0000,3.0711,0.7721,-0.1302,0.0000,0.0000,6.8,5,11,7.4,2,20,907,1.5939,383,0.0109
18880,1489.6,3100.0,826194,0.4007,0.0013,0.1911,0.1601,0.0952,0.0000,3.3988,0.6510,-0.0918,0.0000,0.0000,6.9,5,10,7.7,2,18,892,1.6113,509,0.0109
18890,1584.2,3200.0,847351,0.4541,0.0011,0.1981,0.1657,0.1254,0.0000,3.3052,0.7882,-0.1480,0.0000,0.0000,6.8,4,10,7.5,2,19,936,1.6135,405,0.0119
18900,1543.5,3400.0,864081,0.5502,0.0010,0.1994,0.1557,0.1544,0.0000,3.2340,0.7358,-0.0458,0.0000,0.0000,6.8,5,10,7.9,2,18,817,1.6065,384,0.0134
18910,1666.7,3350.0,876123,0.5222,0.0004,0.1851,0.1613,0.0986,0.0000,2.9277,0.7424,-0.1522,0.0000,0.0000,6.8,5,10,7.9,2,18,763,1.6232,281,0.0158
18920,1520.9,3150.0,820873,0.4899,0.0008,0.1836,0.1495,0.0796,0.0000,2.9221,0.8028,-0.1388,0.0000,0.0000,6.9,5,10,8.1,2,19,1018,1.6241,401,0.0132
18930,1572.9,3450.0,853557,0.5414,0.0007,0.1903,0.1568,0.1843,0.0000,2.8949,0.7869,-0.0698,0.0000,0.0000,7.0,5,10,7.5,2,18,1008,1.6445,454,0.0141
18940,1496.1,3174.4,822728,0.4484,0.0013,0.1836,0.1630,0.1274,0.0000,2.9077,0.7182,-0.0959,0.0000,0.0000,6.9,4,10,7.2,2,19,887,1.6550,669,0.0147
18950,1461.0,3300.0,796426,0.4540,0.0010,0.1866,0.1443,0.1766,0.0000,2.9239,0.7443,-0.0654,0.0000,0.0000,6.8,5,11,7.8,2,20,995,1.6371,532,0.0126
18960,1473.3,3100.0,832393,0.4958,0.0016,0.1949,0.1615,0.1841,0.0000,2.9955,0.7067,-0.0807,0.0000,0.0000,6.7,5,10,7.6,2,20,874,1.6230,318,0.0131
18970,1540.2,3800.0,841974,0.4743,0.0011,0.1989,0.1612,0.2859,0.0000,2.4598,0.7818,-0.1906,0.0000,0.0000,6.8,5,10,8.5,2,20,881,1.6136,404,0.0144
18980,1423.4,3100.0,798208,0.4682,0.0009,0.1894,0.1588,0.0995,0.0000,1.0050,0.7429,-0.0414,0.0000,0.0000,6.7,5,10,8.4,2,20,986,1.6049,701,0.0148
18990,1491.4,3100.0,814793,0.4379,0.0026,0.1980,0.1562,0.0960,0.0000,1.0147,0.6941,-0.0328,0.0000,0.0000,6.8,4,10,8.1,2,21,857,1.6296,508,0.0132
19000,1534.8,3350.0,822644,0.4710,0.0010,0.1995,0.1778,0.1353,0.0000,0.9860,0.7654,-0.0465,0.0000,0.0000,6.9,5,10,7.8,2,22,978,1.6519,427,0.0132
19010,1534.2,3100.0,849739,0.4992,0.0008,0.1965,0.1622,0.1037,0.0000,0.9966,0.6451,-0.1087,0.0000,0.0000,7.0,5,10,8.0,2,22,868,1.6260,401,0.0139
19020,1513.7,3150.0,878275,0.5321,0.0006,0.1966,0.1570,0.3404,0.0000,0.9976,0.7546,-0.1462,0.0000,0.0000,6.8,5,9,8.4,2,23,738,1.6081,420,0.0154
19030,1522.8,3600.0,845154,0.4638,0.0011,0.2161,0.1708,0.1943,0.0000,0.9974,0.7844,-0.1369,0.0000,0.0000,6.9,5,11,8.1,2,19,911,1.6324,435,0.0135
19040,1509.0,3250.0,850991,0.5216,0.0007,0.2064,0.1772,0.1214,0.0000,0.3521,0.7318,-0.1444,0.0000,0.0000,6.8,5,10,8.4,2,20,856,1.6270,405,0.0135
19050,1460.0,2850.0,869747,0.5706,0.0006,0.2063,0.1798,0.0298,0.0000,0.3540,0.6904,-0.0824,0.0000,0.0000,6.8,4,10,9.2,2,19,735,1.6113,420,0.0166
19060,1490.8,3394.5,821430,0.4874,0.0019,0.2133,0.1679,0.2871,0.0000,0.5019,0.6751,-0.1039,0.0000,0.0000,6.9,5,10,8.8,2,20,977,1.6282,687,0.0157
19070,1520.1,3381.0,825453,0.5221,0.0009,0.2099,0.1717,0.1659,0.0000,0.4991,0.6744,-0.0662,0.0000,0.0000,6.8,5,10,7.9,2,19,951,1.6443,375,0.0153
19080,1355.3,3300.0,764027,0.3889,0.0017,0.2050,0.1609,0.0004,0.0000,1.6731,0.7366,-0.0498,0.0000,0.0000,6.9,5,10,7.9,2,20,1022,1.6135,858,0.0125
19090,1542.6,3250.0,839419,0.5906,0.0007,0.2124,0.1742,0.1354,0.0000,4.4063,0.7692,-0.0454,0.0000,0.0000,7.1,5,11,8.4,2,19,1005,1.6058,460,0.0133
19100,1544.9,3150.0,841547,0.5391,0.0011,0.2067,0.1663,0.0681,0.0000,4.3693,0.6651,-0.1158,0.0000,0.0000,7.0,5,11,7.7,2,19,815,1.6202,412,0.0135
19110,1537.1,3000.0,853159,0.4978,0.0012,0.2114,0.1653,0.1542,0.0000,4.3708,0.7677,-0.0891,0.0000,0.0000,6.9,4,10,8.1,2,20,806,1.6172,405,0.0134
19120,1520.0,3100.0,856221,0.5487,0.0010,0.2214,0.1749,0.1077,0.0000,4.3192,0.7574,-0.0373,0.0000,0.0000,6.9,5,10,8.9,2,19,921,1.6095,385,0.0139
19130,1489.4,3250.0,850226,0.4462,0.0025,0.2093,0.1699,0.1357,0.0000,4.2637,0.7417,-0.1819,0.0000,0.0000,7.0,5,10,8.5,2,20,920,1.6162,532,0.0149
19140,1609.4,3300.0,843947,0.4969,0.0012,0.2197,0.1696,0.1328,0.0000,4.3024,0.8169,-0.1231,0.0000,0.0000,7.0,5,10,9.0,2,20,977,1.5813,568,0.0160
19150,1405.3,3000.0,791877,0.3704,0.0020,0.2208,0.1633,0.1706,0.0000,4.2575,0.7566,-0.0339,0.0000,0.0000,7.0,5,10,8.9,2,21,965,1.6159,715,0.0175
19160,1517.3,3300.0,813139,0.4510,0.0014,0.2050,0.1738,0.1590,0.0000,4.2226,0.6801,-0.0587,0.0000,0.0000,6.9,5,10,8.7,2,20,986,1.6119,548,0.0135
19170,1437.1,2750.0,855525,0.4090,0.0020,0.2202,0.1800,0.1520,0.0000,4.2591,0.7612,-0.0919,0.0000,0.0000,6.8,5,10,8.4,2,21,829,1.6057,516,0.0177
19180,1469.2,2950.0,823979,0.4419,0.0031,0.2198,0.1682,0.0930,0.0000,4.2924,0.7174,-0.0441,0.0000,0.0000,6.8,5,9,8.6,2,21,889,1.6035,582,0.0179
19190,1504.7,3250.0,837690,0.5096,0.0004,0.2186,0.1681,0.1038,0.0000,1.6230,0.7708,-0.0955,0.0000,0.0000,6.8,5,10,8.6,2,22,915,1.6255,330,0.0181
19200,1486.6,3050.0,808648,0.5019,0.0007,0.2163,0.1843,0.1390,0.0000,1.6754,0.7772,-0.1509,0.0000,0.0000,6.8,4,10,7.9,2,22,992,1.6353,608,0.0150
19210,1590.6,3139.5,850152,0.4770,0.0012,0.2268,0.1782,0.1397,0.0000,1.6496,0.6958,-0.0978,0.0000,0.0000,6.8,5,10,9.0,2,21,826,1.6184,561,0.0161
