generation,mi_pred_dx,mi_pred_dy,mi_pred_dist,mi_food_dx,mi_food_dy,mi_ally_dist,mi_sig0_str,mi_sig0_dx,mi_sig0_dy,mi_sig1_str,mi_sig1_dx,mi_sig1_dy,mi_sig2_str,mi_sig2_dx,mi_sig2_dy,mi_energy
3892,0.0165,0.0228,0.0320,0.0244,0.0418,0.0009,0.0000,0.0000,0.0000,0.1756,0.0300,0.0266,0.0935,0.0302,0.0489,0.0606
3893,0.0127,0.0276,0.0381,0.0029,0.0345,0.0360,0.0000,0.0000,0.0000,0.1892,0.0167,0.0157,0.0512,0.0224,0.0336,0.0831
3894,0.0078,0.0157,0.0234,0.0214,0.0415,0.0112,0.0000,0.0000,0.0000,0.0000,0.0301,0.0291,0.0385,0.0155,0.0167,0.0321
3895,0.0336,0.0272,0.0497,0.0145,0.0442,0.0204,0.0000,0.0000,0.0000,0.1848,0.0335,0.0155,0.0596,0.0475,0.0225,0.0590
3896,0.0189,0.0059,0.0265,0.0068,0.0403,0.0516,0.0000,0.0000,0.0000,0.1720,0.0360,0.0101,0.0835,0.0284,0.0339,0.0526
3897,0.0003,0.0131,0.0146,0.0140,0.0595,0.0366,0.0000,0.0000,0.0000,0.2055,0.0731,0.0184,0.0915,0.0485,0.0506,0.0697
3898,0.0255,0.0161,0.0433,0.0217,0.0605,0.0148,0.0000,0.0000,0.0000,0.1943,0.0600,0.0114,0.0762,0.0470,0.0435,0.0366
3899,0.0268,0.0175,0.0557,0.0155,0.0258,0.0117,0.0000,0.0000,0.0000,0.1605,0.0134,0.0118,0.0787,0.0432,0.0377,0.0562
3900,0.0082,0.0047,0.0179,0.0315,0.0244,0.0108,0.0000,0.0000,0.0000,0.2240,0.0561,0.0432,0.0730,0.0181,0.0308,0.0344
3901,0.0071,0.0363,0.0526,0.0096,0.0693,0.0244,0.0000,0.0000,0.0000,0.1593,0.0533,0.0204,0.0071,0.0169,0.0602,0.0426
3902,0.0206,0.0210,0.0370,0.0025,0.0661,0.0452,0.0000,0.0000,0.0000,0.1493,0.0111,0.0195,0.0568,0.0151,0.0294,0.0242
3903,0.0048,0.0091,0.0169,0.0209,0.0759,0.0010,0.0000,0.0000,0.0000,0.1762,0.0347,0.0164,0.0470,0.0124,0.0331,0.0196
3904,0.0053,0.0081,0.0284,0.0172,0.0708,0.0064,0.0000,0.0000,0.0000,0.1507,0.0170,0.0073,0.0692,0.0319,0.0270,0.0438
3905,0.0275,0.0169,0.0493,0.0153,0.0564,0.0270,0.0000,0.0000,0.0000,0.1805,0.0216,0.0104,0.0547,0.0205,0.0367,0.0702
3906,0.0288,0.0313,0.0468,0.0200,0.0375,0.0198,0.0000,0.0000,0.0000,0.1939,0.0221,0.0128,0.0650,0.0245,0.0279,0.0894
3907,0.0188,0.0225,0.0370,0.0295,0.0663,0.0046,0.0000,0.0000,0.0000,0.1458,0.0254,0.0231,0.0051,0.0399,0.0224,0.0488
3908,0.0248,0.0421,0.0825,0.0054,0.1012,0.0031,0.0000,0.0000,0.0000,0.1437,0.0325,0.0147,0.0236,0.0150,0.0207,0.0076
3909,0.0124,0.0201,0.0489,0.0326,0.0219,0.0129,0.0000,0.0000,0.0000,0.1732,0.0464,0.0303,0.0923,0.0582,0.0466,0.0448
3910,0.0122,0.0216,0.0582,0.0197,0.0027,0.0151,0.0000,0.0000,0.0000,0.1404,0.0457,0.0329,0.0322,0.0189,0.0364,0.0335
3911,0.0447,0.0242,0.0743,0.0094,0.1201,0.0151,0.0000,0.0000,0.0000,0.1001,0.0328,0.0216,0.0612,0.0192,0.0502,0.0240
3912,0.0324,0.0659,0.1394,0.0344,0.0455,0.0294,0.0000,0.0000,0.0000,0.1385,0.0390,0.0268,0.0150,0.0444,0.0717,0.0216
3913,0.0303,0.0393,0.0640,0.0288,0.0614,0.0118,0.0000,0.0000,0.0000,0.1220,0.0862,0.0277,0.0634,0.0426,0.0197,0.0114
3914,0.0220,0.0334,0.0784,0.0076,0.0229,0.0157,0.0000,0.0000,0.0000,0.1282,0.0157,0.0193,0.0007,0.0326,0.0332,0.0237
3915,0.0357,0.0230,0.0636,0.0132,0.0592,0.0017,0.0000,0.0000,0.0000,0.1218,0.0097,0.0031,0.0564,0.0130,0.0309,0.0416
3916,0.0539,0.0651,0.1266,0.0101,0.0724,0.0154,0.0000,0.0000,0.0000,0.1412,0.0529,0.0286,0.0060,0.0066,0.0410,0.0341
3917,0.0460,0.0610,0.1085,0.0061,0.0488,0.0006,0.0000,0.0000,0.0000,0.1210,0.0442,0.0277,0.0755,0.0513,0.0454,0.0153
3918,0.0228,0.0327,0.0861,0.0067,0.0270,0.0332,0.0000,0.0000,0.0000,0.1869,0.0212,0.0199,0.0388,0.0215,0.0413,0.0635
3919,0.0044,0.0153,0.0195,0.0390,0.0453,0.0097,0.0000,0.0000,0.0000,0.1530,0.0089,0.0474,0.0601,0.0226,0.0199,0.0470
3920,0.0139,0.0326,0.0602,0.0391,0.0437,0.0338,0.0000,0.0000,0.0000,0.1705,0.0311,0.0064,0.0662,0.0410,0.0201,0.0329
3921,0.0275,0.0365,0.0592,0.0072,0.0222,0.0108,0.0000,0.0000,0.0000,0.1656,0.0221,0.0229,0.0378,0.0124,0.0242,0.0979
3922,0.0178,0.0377,0.0594,0.0261,0.0479,0.0180,0.0000,0.0000,0.0000,0.1806,0.0514,0.0319,0.0659,0.0285,0.0285,0.0382
3923,0.0206,0.0165,0.0454,0.0224,0.0637,0.0132,0.0000,0.0000,0.0000,0.1423,0.0351,0.0138,0.0366,0.0313,0.0131,0.0417
3924,0.0093,0.0142,0.0323,0.0134,0.0394,0.0105,0.0000,0.0000,0.0000,0.1323,0.0024,0.0065,0.0450,0.0220,0.0183,0.0523
3925,0.0315,0.0352,0.0538,0.0146,0.0459,0.0161,0.0000,0.0000,0.0000,0.1106,0.0110,0.0313,0.0276,0.0330,0.0088,0.0353
3926,0.0256,0.0299,0.0601,0.0106,0.0515,0.0091,0.0000,0.0000,0.0000,0.1511,0.0111,0.0190,0.0329,0.0140,0.0208,0.0548
3927,0.0108,0.0089,0.0255,0.0209,0.0604,0.0114,0.0000,0.0000,0.0000,0.0000,0.0186,0.0013,0.0352,0.0138,0.0151,0.0390
3928,0.0318,0.0169,0.0406,0.0320,0.1171,0.0067,0.0000,0.0000,0.0000,0.2010,0.0438,0.0531,0.1246,0.0282,0.0604,0.0375
3929,0.0224,0.0443,0.0552,0.0227,0.1352,0.0025,0.0000,0.0000,0.0000,0.1699,0.0361,0.0264,0.0887,0.0360,0.0471,0.0289
3930,0.0251,0.0288,0.0766,0.0134,0.0366,0.0301,0.0000,0.0000,0.0000,0.1690,0.0247,0.0126,0.0634,0.0107,0.0415,0.0670
3931,0.0254,0.0191,0.0569,0.0463,0.0768,0.0037,0.0000,0.0000,0.0000,0.1384,0.0425,0.0432,0.0484,0.0315,0.0356,0.0419
3932,0.0109,0.0175,0.0473,0.0037,0.1045,0.0022,0.0000,0.0000,0.0000,0.1607,0.0143,0.0128,0.0125,0.0441,0.0596,0.0499
3933,0.0094,0.0200,0.0389,0.0225,0.1147,0.0105,0.0000,0.0000,0.0000,0.1697,0.0348,0.0353,0.0257,0.0765,0.0600,0.0462
3934,0.0156,0.0166,0.0276,0.0682,0.0995,0.0045,0.0000,0.0000,0.0000,0.2271,0.0627,0.0434,0.1349,0.0497,0.0535,0.0166
3935,0.0192,0.0170,0.0586,0.0107,0.0858,0.0116,0.0000,0.0000,0.0000,0.1334,0.0398,0.0262,0.0703,0.0432,0.0261,0.0328
3936,0.0269,0.0368,0.0710,0.0013,0.1067,0.0139,0.0000,0.0000,0.0000,0.1400,0.0251,0.0285,0.0596,0.0253,0.0276,0.0129
3937,0.0276,0.0202,0.0457,0.0067,0.0949,0.0060,0.0000,0.0000,0.0000,0.1664,0.0351,0.0372,0.0766,0.0300,0.0308,0.0418
3938,0.0174,0.0069,0.0245,0.0277,0.1059,0.0099,0.0000,0.0000,0.0000,0.1301,0.0351,0.0169,0.0668,0.0397,0.0210,0.0262
3939,0.0298,0.0306,0.0726,0.0184,0.0892,0.0220,0.0000,0.0000,0.0000,0.1165,0.0192,0.0166,0.0329,0.0229,0.0158,0.0419
3940,0.0027,0.0171,0.0421,0.0173,0.0724,0.0121,0.0000,0.0000,0.0000,0.1485,0.0240,0.0216,0.0541,0.0353,0.0141,0.0365
3941,0.0389,0.0408,0.1116,0.0708,0.0911,0.0088,0.0000,0.0000,0.0000,0.1581,0.0359,0.0024,0.0615,0.0344,0.0429,0.0212
3942,0.0308,0.0293,0.0893,0.0330,0.0612,0.0233,0.0000,0.0000,0.0000,0.1436,0.0335,0.0458,0.0058,0.0335,0.0685,0.0190
3943,0.0295,0.0368,0.0695,0.0194,0.0734,0.0215,0.0000,0.0000,0.0000,0.0998,0.0410,0.0101,0.0332,0.0091,0.0169,0.0127
3944,0.0770,0.1681,0.2149,0.0233,0.0531,0.0021,0.0000,0.0000,0.0000,0.1471,0.0237,0.0336,0.0301,0.0508,0.0429,0.1013
3945,0.0583,0.1236,0.2209,0.0189,0.0194,0.0235,0.0000,0.0000,0.0000,0.2334,0.0239,0.0155,0.0491,0.0175,0.0550,0.0592
3946,0.0631,0.1137,0.1370,0.0190,0.0593,0.0033,0.0000,0.0000,0.0000,0.1912,0.0094,0.0146,0.0325,0.0086,0.0446,0.0416
3947,0.0210,0.0716,0.0781,0.0054,0.0688,0.0270,0.0000,0.0000,0.0000,0.1462,0.0106,0.0097,0.0325,0.0219,0.0367,0.0423
3948,0.0283,0.0669,0.0873,0.0573,0.0885,0.0163,0.0000,0.0000,0.0000,0.1353,0.0325,0.0291,0.0614,0.0229,0.0366,0.0535
3949,0.0194,0.0251,0.0554,0.0081,0.0978,0.0333,0.0000,0.0000,0.0000,0.1470,0.0375,0.0229,0.0667,0.0368,0.0347,0.0467
3950,0.0359,0.0649,0.1437,0.0121,0.0490,0.0045,0.0000,0.0000,0.0000,0.1254,0.0219,0.0112,0.0459,0.0167,0.0610,0.0103
3951,0.0647,0.0851,0.1338,0.0752,0.0331,0.0121,0.0000,0.0000,0.0000,0.1389,0.0419,0.0246,0.0719,0.0121,0.0541,0.0064
3952,0.0450,0.0618,0.1383,0.0174,0.1001,0.0048,0.0000,0.0000,0.0000,0.1895,0.0204,0.0308,0.0746,0.0279,0.0731,0.0179
3953,0.0506,0.0353,0.1069,0.0186,0.1067,0.0034,0.0000,0.0000,0.0000,0.1897,0.0451,0.0332,0.0665,0.0135,0.1054,0.0358
3954,0.0424,0.0592,0.0946,0.0293,0.0464,0.0082,0.0000,0.0000,0.0000,0.1068,0.0130,0.0200,0.0000,0.0086,0.0307,0.0507
3955,0.0268,0.0329,0.0873,0.0112,0.0488,0.0031,0.0000,0.0000,0.0000,0.1372,0.0247,0.0326,0.0131,0.0183,0.0557,0.0599
3956,0.0386,0.0715,0.1243,0.0224,0.0223,0.0145,0.0000,0.0000,0.0000,0.2209,0.0383,0.0352,0.0732,0.0200,0.0507,0.0321
3957,0.0868,0.0633,0.1339,0.0182,0.0619,0.0314,0.0000,0.0000,0.0000,0.1525,0.0207,0.0136,0.0060,0.0342,0.0715,0.0646
3958,0.0294,0.0144,0.0444,0.0059,0.0492,0.0296,0.0000,0.0000,0.0000,0.1660,0.0345,0.0181,0.0460,0.0321,0.0297,0.0497
3959,0.0597,0.1335,0.1687,0.0075,0.0449,0.0035,0.0000,0.0000,0.0000,0.0988,0.0340,0.0229,0.0381,0.0304,0.0306,0.0443
3960,0.0242,0.0408,0.1031,0.0050,0.0809,0.0037,0.0000,0.0000,0.0000,0.1976,0.0138,0.0105,0.0773,0.0260,0.0705,0.0364
3961,0.0416,0.0446,0.0808,0.0148,0.0943,0.0022,0.0000,0.0000,0.0000,0.1804,0.0372,0.0503,0.0393,0.0261,0.0205,0.0029
3962,0.0308,0.0517,0.0726,0.0191,0.0644,0.0071,0.0000,0.0000,0.0000,0.1421,0.0144,0.0097,0.0448,0.0377,0.0240,0.0420
3963,0.0618,0.1667,0.1873,0.0239,0.0269,0.0085,0.0000,0.0000,0.0000,0.1925,0.0194,0.0190,0.0590,0.0286,0.0629,0.0245
3964,0.0412,0.0866,0.1335,0.0190,0.0416,0.0372,0.0000,0.0000,0.0000,0.2032,0.0344,0.0260,0.0544,0.0191,0.0388,0.0699
3965,0.0680,0.0581,0.1196,0.0360,0.0428,0.0079,0.0000,0.0000,0.0000,0.1676,0.0158,0.0094,0.0393,0.0236,0.0332,0.0107
3966,0.0336,0.0359,0.0817,0.0071,0.0431,0.0007,0.0000,0.0000,0.0000,0.1895,0.0364,0.0143,0.0671,0.0417,0.0409,0.0294
3967,0.0345,0.0408,0.0816,0.0037,0.0559,0.0113,0.0000,0.0000,0.0000,0.1667,0.0053,0.0047,0.0426,0.0155,0.0405,0.0782
3968,0.0626,0.0604,0.1197,0.0136,0.0675,0.0214,0.0000,0.0000,0.0000,0.1209,0.0391,0.0229,0.0374,0.0296,0.0249,0.0266
3969,0.0363,0.0225,0.0984,0.0137,0.0705,0.0034,0.0000,0.0000,0.0000,0.1655,0.0390,0.0239,0.0789,0.0295,0.0820,0.0438
3970,0.0496,0.0899,0.1340,0.0074,0.0354,0.0052,0.0000,0.0000,0.0000,0.2230,0.0296,0.0127,0.0516,0.0225,0.0370,0.0554
3971,0.0487,0.0525,0.1047,0.0135,0.0708,0.0013,0.0000,0.0000,0.0000,0.1626,0.0189,0.0176,0.0936,0.0375,0.0560,0.0350
3972,0.0120,0.0408,0.0981,0.0199,0.0177,0.0299,0.0000,0.0000,0.0000,0.2301,0.0198,0.0193,0.0417,0.0444,0.0421,0.0670
3973,0.0415,0.0224,0.0649,0.0117,0.0535,0.0095,0.0000,0.0000,0.0000,0.1535,0.0196,0.0068,0.0342,0.0168,0.0275,0.0557
3974,0.0532,0.1143,0.1819,0.0124,0.0215,0.0418,0.0000,0.0000,0.0000,0.1608,0.0307,0.0219,0.0570,0.0406,0.0375,0.0716
3975,0.0580,0.0475,0.0969,0.0147,0.0563,0.0162,0.0000,0.0000,0.0000,0.1689,0.0275,0.0109,0.0474,0.0379,0.0389,0.0251
3976,0.0557,0.0710,0.1850,0.0014,0.0411,0.0043,0.0000,0.0000,0.0000,0.1490,0.0291,0.0204,0.0398,0.0335,0.0328,0.0204
3977,0.0226,0.0831,0.1261,0.0277,0.0738,0.0028,0.0000,0.0000,0.0000,0.1142,0.0554,0.0471,0.0905,0.0471,0.0338,0.0149
3978,0.0226,0.1390,0.1611,0.0033,0.0444,0.0059,0.0000,0.0000,0.0000,0.2225,0.1050,0.0026,0.0763,0.0173,0.0585,0.0346
3979,0.0162,0.0225,0.0505,0.0249,0.0748,0.0069,0.0000,0.0000,0.0000,0.1106,0.0278,0.0188,0.0393,0.0199,0.0211,0.0117
3980,0.0331,0.0509,0.0667,0.0137,0.0653,0.0094,0.0000,0.0000,0.0000,0.0891,0.0368,0.0166,0.0088,0.0031,0.0215,0.0193
3981,0.0439,0.0528,0.0947,0.0311,0.0744,0.0053,0.0000,0.0000,0.0000,0.1481,0.0145,0.0256,0.0693,0.0354,0.0516,0.0525
3982,0.0584,0.0398,0.1242,0.0275,0.0339,0.0022,0.0000,0.0000,0.0000,0.1469,0.0210,0.0240,0.0000,0.0076,0.0752,0.0165
3983,0.0303,0.0375,0.0733,0.0201,0.1119,0.0008,0.0000,0.0000,0.0000,0.1065,0.0439,0.0225,0.0710,0.0476,0.0334,0.0057
3984,0.0088,0.0501,0.0628,0.0195,0.0375,0.0059,0.0000,0.0000,0.0000,0.1608,0.0232,0.0133,0.0000,0.0325,0.0450,0.0133
3985,0.0574,0.0415,0.1045,0.0189,0.0728,0.0004,0.0000,0.0000,0.0000,0.0652,0.0182,0.0057,0.0213,0.0378,0.0222,0.0270
3986,0.0282,0.0823,0.1191,0.0240,0.0743,0.0407,0.0000,0.0000,0.0000,0.2068,0.0226,0.0072,0.0488,0.0341,0.0461,0.0204
3987,0.0329,0.0614,0.1189,0.0050,0.0567,0.0124,0.0000,0.0000,0.0000,0.1595,0.0228,0.0201,0.0356,0.0322,0.0353,0.0214
3988,0.0375,0.0727,0.1065,0.0200,0.0543,0.0094,0.0000,0.0000,0.0000,0.1185,0.0300,0.0208,0.0209,0.0061,0.0218,0.0411
3989,0.1008,0.0583,0.1353,0.0158,0.0859,0.0093,0.0000,0.0000,0.0000,0.1357,0.0384,0.0235,0.0000,0.0068,0.0290,0.0113
3990,0.0599,0.0309,0.0954,0.0158,0.1084,0.0030,0.0000,0.0000,0.0000,0.1579,0.0586,0.0109,0.0558,0.0184,0.0536,0.0126
3991,0.0713,0.0218,0.0894,0.0378,0.0689,0.0192,0.0000,0.0000,0.0000,0.1940,0.0305,0.0448,0.0247,0.0443,0.0163,0.0189
3992,0.0233,0.0283,0.0760,0.0358,0.0308,0.0027,0.0000,0.0000,0.0000,0.1440,0.0121,0.0052,0.0419,0.0069,0.0484,0.0264
3993,0.0355,0.0593,0.1023,0.0262,0.0512,0.0040,0.0000,0.0000,0.0000,0.1300,0.0876,0.0130,0.0597,0.0247,0.0466,0.0046
3994,0.0275,0.0405,0.1090,0.0382,0.0710,0.0002,0.0000,0.0000,0.0000,0.1485,0.0697,0.0182,0.0634,0.0180,0.0515,0.0002
3995,0.0464,0.0281,0.0745,0.0034,0.0930,0.0064,0.0000,0.0000,0.0000,0.1611,0.0122,0.0064,0.0340,0.0454,0.0142,0.0246
3996,0.0233,0.0404,0.0707,0.0401,0.0441,0.0027,0.0000,0.0000,0.0000,0.2007,0.0413,0.0264,0.0610,0.0473,0.0356,0.0341
3997,0.0606,0.1151,0.1617,0.0031,0.0275,0.0293,0.0000,0.0000,0.0000,0.1359,0.0207,0.0159,0.0436,0.0163,0.0414,0.0075
3998,0.0350,0.0672,0.0983,0.0007,0.0922,0.0107,0.0000,0.0000,0.0000,0.1559,0.0188,0.0167,0.0009,0.0243,0.0323,0.0635
3999,0.0621,0.1127,0.2362,0.0249,0.0161,0.0070,0.0000,0.0000,0.0000,0.2046,0.0963,0.0016,0.0000,0.0838,0.0519,0.0565
4000,0.0173,0.0182,0.0571,0.0198,0.0670,0.0017,0.0000,0.0000,0.0000,0.1625,0.0735,0.0075,0.0000,0.0189,0.0380,0.0237
4001,0.0717,0.0334,0.1370,0.0150,0.0733,0.0109,0.0000,0.0000,0.0000,0.1058,0.0645,0.0571,0.0000,0.0108,0.0435,0.0036
4002,0.0311,0.0286,0.0729,0.0220,0.0739,0.0066,0.0000,0.0000,0.0000,0.1717,0.0190,0.0093,0.0320,0.0087,0.0447,0.0238
4003,0.0521,0.0466,0.1705,0.0088,0.0413,0.0188,0.0000,0.0000,0.0000,0.1414,0.0196,0.0036,0.0246,0.0087,0.0234,0.0253
4004,0.0270,0.0447,0.1353,0.0154,0.0253,0.0101,0.0000,0.0000,0.0000,0.1495,0.0127,0.0025,0.0000,0.0191,0.0200,0.0181
4005,0.0188,0.0508,0.1008,0.0112,0.0619,0.0365,0.0000,0.0000,0.0000,0.1956,0.0146,0.0189,0.0458,0.0212,0.0251,0.0328
4006,0.0475,0.0578,0.1203,0.0219,0.0555,0.0048,0.0000,0.0000,0.0000,0.1000,0.0256,0.0116,0.0000,0.0266,0.0404,0.0061
4007,0.0567,0.0732,0.0984,0.0173,0.0260,0.0188,0.0000,0.0000,0.0000,0.2116,0.0400,0.0461,0.0965,0.0386,0.0401,0.0299
4008,0.0385,0.0525,0.0753,0.0069,0.0346,0.0063,0.0000,0.0000,0.0000,0.1828,0.0177,0.0042,0.0000,0.0897,0.0730,0.0402
4009,0.0016,0.0176,0.0344,0.0248,0.1205,0.0053,0.0000,0.0000,0.0000,0.1975,0.0299,0.0100,0.0306,0.0275,0.0384,0.0315
4010,0.0456,0.0993,0.1479,0.0157,0.0580,0.0092,0.0000,0.0000,0.0000,0.1541,0.0021,0.0084,0.0655,0.0187,0.0778,0.0702
4011,0.0340,0.0187,0.0564,0.0282,0.0900,0.0051,0.0000,0.0000,0.0000,0.1509,0.0797,0.0237,0.0000,0.0655,0.0648,0.0277
4012,0.0049,0.0182,0.0657,0.0198,0.0417,0.0020,0.0000,0.0000,0.0000,0.1417,0.0062,0.0039,0.0000,0.0191,0.0481,0.0592
4013,0.0561,0.0456,0.0892,0.0243,0.0635,0.0089,0.0000,0.0000,0.0000,0.1939,0.1302,0.0393,0.1426,0.0771,0.0640,0.0280
4014,0.0131,0.0296,0.0462,0.0046,0.0748,0.0115,0.0000,0.0000,0.0000,0.1850,0.0294,0.0079,0.0888,0.0312,0.0522,0.0309
4015,0.0417,0.0478,0.0708,0.0127,0.0341,0.0047,0.0000,0.0000,0.0000,0.2069,0.0066,0.0013,0.0536,0.0550,0.0430,0.0896
4016,0.0246,0.0276,0.0714,0.0228,0.0803,0.0093,0.0000,0.0000,0.0000,0.1534,0.0057,0.0063,0.0174,0.0095,0.0151,0.0511
4017,0.0140,0.0333,0.0707,0.0460,0.1202,0.0088,0.0000,0.0000,0.0000,0.1754,0.0335,0.0073,0.0543,0.0270,0.0393,0.0181
4018,0.0490,0.0432,0.0750,0.0117,0.0516,0.0078,0.0000,0.0000,0.0000,0.1631,0.0207,0.0254,0.0379,0.0332,0.0405,0.0359
4019,0.0384,0.0329,0.0588,0.0154,0.0626,0.0056,0.0000,0.0000,0.0000,0.1499,0.0160,0.0079,0.0210,0.0025,0.0317,0.0177
4020,0.0279,0.0362,0.1337,0.0121,0.0441,0.0059,0.0000,0.0000,0.0000,0.1357,0.0047,0.0255,0.0294,0.0154,0.0244,0.0189
4021,0.0463,0.0661,0.0825,0.0053,0.0307,0.0104,0.0000,0.0000,0.0000,0.1356,0.0330,0.0093,0.0473,0.0374,0.0237,0.0563
4022,0.0077,0.0131,0.0550,0.0042,0.0247,0.0037,0.0000,0.0000,0.0000,0.1799,0.0177,0.0039,0.0000,0.0245,0.0726,0.0952
4023,0.0512,0.0995,0.1216,0.0444,0.0356,0.0042,0.0000,0.0000,0.0000,0.2899,0.0146,0.0166,0.0594,0.0296,0.0538,0.1275
4024,0.0335,0.0797,0.1063,0.0172,0.0747,0.0026,0.0000,0.0000,0.0000,0.2231,0.0276,0.0190,0.0914,0.0262,0.0608,0.0398
4025,0.0349,0.1218,0.1513,0.0013,0.0181,0.0047,0.0000,0.0000,0.0000,0.2262,0.0170,0.0138,0.0000,0.0424,0.0682,0.0552
4026,0.0450,0.0394,0.0954,0.0075,0.0634,0.0145,0.0000,0.0000,0.0000,0.1739,0.1055,0.0187,0.0493,0.0376,0.0345,0.0074
4027,0.0557,0.0469,0.1364,0.0095,0.0618,0.0030,0.0000,0.0000,0.0000,0.1259,0.0316,0.0205,0.0258,0.0227,0.0311,0.0078
4028,0.0423,0.1129,0.1759,0.0116,0.0575,0.0146,0.0000,0.0000,0.0000,0.2205,0.0351,0.0202,0.0903,0.0596,0.0639,0.0296
4029,0.0649,0.0562,0.0943,0.0171,0.0465,0.0259,0.0000,0.0000,0.0000,0.2334,0.0205,0.0287,0.0833,0.0321,0.0451,0.0130
4030,0.0151,0.0130,0.0469,0.0211,0.0638,0.0144,0.0000,0.0000,0.0000,0.1981,0.0516,0.0397,0.0365,0.0284,0.0201,0.0165
4031,0.0349,0.0356,0.0739,0.0119,0.0523,0.0012,0.0000,0.0000,0.0000,0.1620,0.0245,0.0200,0.0296,0.0141,0.0391,0.0380
4032,0.0194,0.0302,0.0905,0.0361,0.0490,0.0211,0.0000,0.0000,0.0000,0.2292,0.1145,0.0268,0.1123,0.0519,0.0470,0.0254
4033,0.0438,0.0278,0.0573,0.0077,0.0797,0.0122,0.0000,0.0000,0.0000,0.1835,0.0982,0.0169,0.0000,0.0401,0.0615,0.0035
4034,0.0001,0.0158,0.0470,0.0286,0.0056,0.0102,0.0000,0.0000,0.0000,0.2106,0.0004,0.0010,0.0000,0.0561,0.0669,0.1168
4035,0.0172,0.0311,0.0451,0.0363,0.0301,0.0350,0.0000,0.0000,0.0000,0.2380,0.0402,0.0177,0.0749,0.0121,0.0562,0.0815
4036,0.0660,0.0347,0.1266,0.0316,0.0373,0.0035,0.0000,0.0000,0.0000,0.1568,0.0218,0.0052,0.0309,0.0153,0.0332,0.0445
4037,0.0030,0.0159,0.0078,0.0122,0.0312,0.0101,0.0000,0.0000,0.0000,0.2219,0.0498,0.0164,0.0701,0.0425,0.0470,0.0313
4038,0.0132,0.0456,0.0544,0.0048,0.0223,0.0100,0.0000,0.0000,0.0000,0.2140,0.0157,0.0057,0.1089,0.0445,0.0720,0.0390
4039,0.0490,0.0287,0.0632,0.0383,0.0550,0.0072,0.0000,0.0000,0.0000,0.1899,0.0215,0.0038,0.0358,0.0357,0.0422,0.0731
4040,0.0146,0.0097,0.0362,0.0104,0.0667,0.0237,0.0000,0.0000,0.0000,0.1442,0.0555,0.0380,0.0493,0.0171,0.0339,0.0395
4041,0.0092,0.0561,0.0705,0.0005,0.0032,0.0019,0.0000,0.0000,0.0000,0.1962,0.0003,0.0024,0.0000,0.0134,0.0727,0.0660
4042,0.0179,0.0357,0.0567,0.0106,0.0400,0.0006,0.0000,0.0000,0.0000,0.2467,0.0609,0.0553,0.0597,0.0438,0.0335,0.0492
4043,0.0177,0.0038,0.0309,0.0410,0.0213,0.0074,0.0000,0.0000,0.0000,0.2434,0.0089,0.0196,0.1400,0.0940,0.0862,0.0970
4044,0.0091,0.0186,0.0156,0.0087,0.0578,0.0022,0.0000,0.0000,0.0000,0.2971,0.0135,0.0033,0.0927,0.0347,0.0714,0.1247
4045,0.0241,0.0297,0.0499,0.0457,0.0284,0.0060,0.0000,0.0000,0.0000,0.1553,0.0407,0.0564,0.0796,0.0532,0.0261,0.0612
4046,0.0000,0.0128,0.0409,0.0060,0.0054,0.0066,0.0000,0.0000,0.0000,0.1183,0.0085,0.0024,0.0000,0.0058,0.0407,0.0732
4047,0.0279,0.0301,0.0619,0.0205,0.0323,0.0354,0.0000,0.0000,0.0000,0.1656,0.0426,0.0256,0.0339,0.0473,0.0298,0.0804
4048,0.0174,0.0393,0.0545,0.0153,0.0671,0.0029,0.0000,0.0000,0.0000,0.1435,0.0574,0.0514,0.0642,0.0768,0.0555,0.0699
4049,0.0270,0.0416,0.0586,0.0116,0.1014,0.0041,0.0000,0.0000,0.0000,0.1635,0.0428,0.0226,0.0470,0.0216,0.0217,0.1006
4050,0.0019,0.0061,0.0099,0.0133,0.0751,0.0231,0.0000,0.0000,0.0000,0.2936,0.0254,0.0181,0.1132,0.0275,0.0626,0.1055
4051,0.0240,0.0085,0.0415,0.0112,0.0381,0.0335,0.0000,0.0000,0.0000,0.1791,0.0550,0.0409,0.0454,0.0149,0.0481,0.0470
4052,0.0080,0.0097,0.0205,0.0176,0.0392,0.0209,0.0000,0.0000,0.0000,0.1663,0.0743,0.0230,0.0126,0.0295,0.0240,0.0343
4053,0.0391,0.0708,0.1079,0.0341,0.0347,0.0072,0.0000,0.0000,0.0000,0.2205,0.0231,0.0234,0.0289,0.0190,0.0525,0.0194
4054,0.0267,0.0388,0.0664,0.0216,0.0268,0.0044,0.0000,0.0000,0.0000,0.1328,0.0309,0.0145,0.0427,0.0179,0.0332,0.0371
4055,0.0357,0.0452,0.0691,0.0115,0.0227,0.0220,0.0000,0.0000,0.0000,0.1390,0.0190,0.0152,0.0469,0.0276,0.0411,0.0406
4056,0.0036,0.0377,0.0426,0.0156,0.0039,0.0041,0.0000,0.0000,0.0000,0.2734,0.0127,0.0019,0.0813,0.0338,0.0595,0.1295
4057,0.0317,0.0210,0.0677,0.0170,0.0700,0.0101,0.0000,0.0000,0.0000,0.1221,0.0343,0.0295,0.0253,0.0605,0.0402,0.0146
